"","tt0000652","","","","","","","","","2022/03/22"
"","tt0000653","A Calamitous Elopement","1908","Movie","Short, Comedy","United States","D.W. Griffith","4.5","206","2022/03/22"
"","tt0000654","The Call of the Wild","1908","Movie","Short, Action","United States","D.W. Griffith","5.3","104","2022/03/22"
"","tt0000655","Los calzoncillos de Tony","1908","Movie","Short","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000656","Il cane riconoscente","1907","Movie","Short","Italy","Carlo Montuori","N/A","N/A","2022/03/22"
"","tt0000657","Carreras de caballos de 1908","1908","Movie","Short, Documentary","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000658","The Puppet's Nightmare","1908","Movie","Animation, Short","France","Émile Cohl","6.3","225","2022/03/22"
"","tt0000659","Caught by Wireless","1908","Movie","Short, Drama","United States","Wallace McCutcheon","5.2","78","2022/03/22"
"","tt0000660","The Christmas Burglars","1908","Movie","Short, Comedy","United States","D.W. Griffith","5.8","63","2022/03/22"
"","tt0000661","Humanity Through the Ages","1908","Movie","Short","France","Georges Méliès","6.5","18","2022/03/22"
"","tt0000662","Classmates","1908","Movie","Short, Drama, Romance","United States","Wallace McCutcheon","4.7","64","2022/03/22"
"","tt0000663","The Clubman and the Tramp","1908","Movie","Short, Comedy","United States","D.W. Griffith","5.6","62","2022/03/22"
"","tt0000664","Los competidores","1908","Movie","Short","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000665","Concealing a Burglar","1908","Movie","Short, Drama","United States","D.W. Griffith","5.8","64","2022/03/22"
"","tt0000666","Corrida de toros con Antonio Fuentes","1908","Movie","Documentary, Short, Sport","Spain","Fructuós Gelabert","5.6","32","2022/03/22"
"","tt0000667","Corrida de toros con Ricardo Torres 'Bombita'","1908","Movie","Documentary, Short, Sport","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000668","The Count of Monte Cristo","1908","Movie","Action, Short, Drama","United States","Francis Boggs, Thomas Persons","7.1","50","2022/03/22"
"","tt0000669","Cupid's Pranks","1908","Movie","Short, Comedy, Fantasy","United States","J. Searle Dawley","4.9","154","2022/03/22"
"","tt0000670","El curioso impertinente","1908","Movie","Short","Spain","Narciso Cuyàs","N/A","N/A","2022/03/22"
"","tt0000671","Desdemona","1908","Movie","Short, Drama","Germany","Franz Porten","6.7","16","2022/03/22"
"","tt0000672","The Devil","1908","Movie","Short, Drama","United States","D.W. Griffith","5.5","45","2022/03/22"
"","tt0000673","La Dolores","1908","Movie","Short","Spain","Fructuós Gelabert, Enrique Jiménez","6.4","9","2022/03/22"
"","tt0000674","Don Juan Tenorio","1908","Movie","Short, Drama","Spain","Ricardo de Baños, Alberto Marro","4.8","45","2022/03/22"
"","tt0000675","Don Quijote","1908","Movie","Drama","Spain","Narciso Cuyàs","4.8","19","2022/03/22"
"","tt0000676","Don Álvaro o la fuerza del sino","1908","Movie","Short, Drama","Spain","Narciso Cuyàs","4.4","18","2022/03/22"
"","tt0000677","Ex-Convict No. 900","1908","Movie","Drama, Short","United States","Edwin S. Porter","6.5","21","2022/03/22"
"","tt0000678","Excursión a Montserrat","1908","Movie","Documentary, Short","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000679","The Fairylogue and Radio-Plays","1908","Movie","Fantasy, Adventure","United States","Francis Boggs, Otis Turner","5.2","65","2022/03/22"
"","tt0000680","Falsely Accused!","1908","Movie","Short, Drama","United States","Wallace McCutcheon","5.5","47","2022/03/22"
"","tt0000681","A Famous Escape","1908","Movie","Short, Drama","United States","Wallace McCutcheon","5.4","41","2022/03/22"
"","tt0000682","A Fantasy","1908","Movie","Animation, Short, Comedy","France","Émile Cohl","6.9","2443","2022/03/22"
"","tt0000683","The Fatal Hour","1908","Movie","Short, Crime","United States","D.W. Griffith","5.5","81","2022/03/22"
"","tt0000684","Father Gets in the Game","1908","Movie","Short, Comedy","United States","D.W. Griffith","5.2","119","2022/03/22"
"","tt0000685","The Feud and the Turkey","1908","Movie","Short, Drama, Romance","United States","D.W. Griffith","5.8","48","2022/03/22"
"","tt0000686","Fiestas del carnaval de 1908 en Barcelona","1908","Movie","Documentary, Short","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000687","A Florida Feud: or, Love in the Everglades","1909","Movie","Short, Drama","United States","Sidney Olcott","N/A","N/A","2022/03/22"
"","tt0000688","The Flower Girl of Paris","1908","Movie","Short, Drama","United States","Van Dyke Brooke","N/A","N/A","2022/03/22"
"","tt0000689","For Love of Gold","1908","Movie","Short, Crime","United States","D.W. Griffith","6.6","57","2022/03/22"
"","tt0000690","For a Wife's Honor","1908","Movie","Short, Drama","United States","D.W. Griffith","6.5","43","2022/03/22"
"","tt0000691","The French Maid","1908","Movie","Short","United States","N/A","N/A","N/A","2022/03/22"
"","tt0000692","El fusilamiento de Dorrego","1908","Movie","Short, History","Argentina","Mario Gallo","N/A","N/A","2022/03/22"
"","tt0000693","Gerona monumental","1908","Movie","Documentary, Short","Spain","Fructuós Gelabert","N/A","N/A","2022/03/22"
"","tt0000694","The Girl and the Outlaw","1908","Movie","Short, Action, Western","United States","D.W. Griffith","5.1","51","2022/03/22"
"","tt0000695","The Greaser's Gauntlet","1908","Movie","Short, Action","United States","D.W. Griffith","5.9","53","2022/03/22"
